date,stock_id,link,source,title
2013-03-25 07:00:00,1225,https://finance.ettoday.net/news/181816,ETtoday,福懋油(1225) 公告本公司董事會決議召開102年股東常會事宜(更正受理股東提案受理期間) - ETtoday
2013-11-06 08:00:00,1225,https://www.moneydj.com/kmdj/news/newsviewer.aspx?a=8ff50783-6f8f-415c-85f7-c2e992688680,MoneyDJ理財網,假油重創！味全董座辭GMP；福懋油撤小包裝- 新聞 - MoneyDJ理財網
2013-12-11 08:00:00,1225,https://www.moneydj.com/kmdj/news/newsviewer.aspx?a=6427250e-ce36-486d-a8ff-edd761c099ce,MoneyDJ理財網,福懋油涉售混油，公司及5名主管遭起訴- 新聞 - MoneyDJ理財網
2014-04-09 07:00:00,1225,https://www.chinatimes.com/realtimenews/20140409003123-260410,中時電子報,《食品股》不甩外資調節，福懋油照漲 - 中時電子報
2018-03-16 07:00:00,1225,https://www.moneydj.com/kmdj/news/newsviewer.aspx?a=3b2a0544-fbf6-4dfc-8534-575fe269165f,MoneyDJ理財網,福懋油棕櫚油新廠Q2動工，最快明年下半年試車- 新聞 - MoneyDJ理財網
2019-11-27 08:00:00,1225,https://tw.appledaily.com/property/20191127/RZAKDOLLCDO7GH6WFIKUQZAY5I/,台灣蘋果日報,福懋油經營權大戰市場派興泰：勿抹黑｜ 蘋果新聞網｜ 蘋果日報 - 台灣蘋果日報
2019-12-25 08:00:00,1225,https://www.chinatimes.com/realtimenews/20191225005167-260410,中時電子報 Chinatimes.com,福懋油及台灣大食品 再度更換會計師 - 中時電子報 Chinatimes.com
2020-01-31 08:00:00,1225,https://tw.appledaily.com/property/20200131/ISONDALSMHJ26O2OCGKD7H3BKQ/,台灣蘋果日報,福懋油經營權之爭落幕對今年營運樂觀看待｜ 蘋果新聞網｜ 蘋果日報 - 台灣蘋果日報
2020-02-08 08:00:00,1225,https://tw.stock.yahoo.com/news/%E9%A3%9F%E5%93%81%E8%82%A1-%E7%A6%8F%E6%87%8B%E6%B2%B9%E8%B2%B7%E8%88%88%E6%B3%B0%E8%82%A1-%E7%A2%BA%E5%AE%9A%E5%90%B3%E5%AE%B6%E8%87%AA%E5%B7%B1%E4%BA%BA%E5%80%92%E8%B2%A8-020443644.html,Yahoo奇摩股市,《食品股》福懋油買興泰股，確定吳家自己人倒貨 - Yahoo奇摩股市
2020-03-28 07:00:00,1225,https://www.chinatimes.com/realtimenews/20200328000074-260410,中時電子報 Chinatimes.com,福懋油去年每股賺1.55元 創三年新高 - 中時電子報 Chinatimes.com
2020-04-01 07:00:00,1225,https://tw.stock.yahoo.com/news/%E9%A3%9F%E5%93%81%E8%82%A1-%E7%A6%8F%E6%87%8B%E6%B2%B9%E8%88%88%E6%B3%B0%E8%B3%BC%E8%82%A1%E6%A1%88-%E6%B0%B4%E8%90%BD%E7%9F%B3%E5%87%BA-002534735.html,Yahoo奇摩股市,《食品股》福懋油興泰購股案 水落石出 - Yahoo奇摩股市
2020-05-25 07:00:00,1225,https://news.cnyes.com/news/id/4481552,鉅亨網,福懋油:代子公司台灣大食品股份有限公司公告全面改選董事及監察人名單 - 鉅亨網
2020-07-01 07:00:00,1225,https://tw.stock.yahoo.com/news/%E7%94%A2%E6%A5%AD-%E7%A6%8F%E5%A3%BD%E8%81%AF%E6%89%8B%E7%A6%8F%E6%87%8B%E6%B2%B9-%E6%B4%AA%E5%A0%AF%E6%98%86%E5%A5%AA%E4%B8%AD%E8%81%AF%E6%B2%B9%E8%84%82%E8%91%A3%E5%BA%A7-003624963.html,Yahoo奇摩股市,《產業》福壽聯手福懋油 洪堯昆奪中聯油脂董座 - Yahoo奇摩股市
2020-09-07 15:43:56,1225,https://m.moneydj.com/f1a.aspx?a=c7ca165b-9983-4afa-a7e2-bc1de4c4f304,MoneyDJ理財網,福懋油：子公司轉投資寧波福懋油脂處分土地廠房補償後續辦理事宜- 新聞 - MoneyDJ理財網
2020-09-07 18:14:30,1225,https://www.moneydj.com/KMDJ/News/NewsViewer.aspx?a={c7ca165b-9983-4afa-a7e2-bc1de4c4f304},MoneyDJ理財網,福懋油：子公司轉投資寧波福懋油脂處分土地廠房補償後續辦理事宜- 新聞 - MoneyDJ理財網
2020-09-08 07:00:00,1225,https://tw.stock.yahoo.com/news/%E9%A3%9F%E5%93%81%E8%82%A1-%E7%A6%8F%E6%87%8B%E6%B2%B9%E6%8E%8F%E7%A9%BA%E6%A1%88-%E5%90%B3%E9%87%91%E6%B3%89%E9%81%AD%E7%BE%88%E6%8A%BC-002815143.html,Yahoo奇摩股市,《食品股》福懋油掏空案 吳金泉遭羈押 - Yahoo奇摩股市
2020-09-15 07:00:00,1225,https://money.udn.com/money/story/5710/4859790,經濟日報,林鑫堯 任寧波福懋油董座 - 經濟日報
2020-11-05 08:00:00,1225,https://money.udn.com/money/story/5648/4990451,經濟日報,股市炒手吳金泉掏空上市福懋油脂公司 挪用資金9232萬 - 經濟日報
