stock_id,stock_name,date,HoldingSharesLevel,people,percent,unit
6527,明達醫,2020-02-07,1-999,84.0,0.04,10981.0
6527,明達醫,2020-02-07,"1,000-5,000",1200.0,8.86,2151759.0
6527,明達醫,2020-02-07,"10,001-15,000",36.0,1.96,476000.0
6527,明達醫,2020-02-07,"100,001-200,000",22.0,12.29,2984411.0
6527,明達醫,2020-02-07,"15,001-20,000",22.0,1.68,410150.0
6527,明達醫,2020-02-07,"20,001-30,000",20.0,2.01,490003.0
6527,明達醫,2020-02-07,"200,001-400,000",8.0,9.98,2425157.0
6527,明達醫,2020-02-07,"30,001-40,000",17.0,2.48,602316.0
6527,明達醫,2020-02-07,"40,001-50,000",15.0,2.8,680950.0
6527,明達醫,2020-02-07,"400,001-600,000",2.0,3.86,938115.0
6527,明達醫,2020-02-07,"5,001-10,000",109.0,3.58,869862.0
6527,明達醫,2020-02-07,"50,001-100,000",35.0,10.59,2573112.0
6527,明達醫,2020-02-07,"600,001-800,000",3.0,8.25,2003600.0
6527,明達醫,2020-02-07,"800,001-1,000,000",0.0,0.0,0.0
6527,明達醫,2020-02-07,"more than 1,000,001",5.0,31.55,7659584.0
6527,明達醫,2020-02-07,total,1578.0,100.0,24276000.0
6527,明達醫,2020-02-15,1-999,85.0,0.04,10891.0
6527,明達醫,2020-02-15,"1,000-5,000",1192.0,8.74,2123959.0
6527,明達醫,2020-02-15,"10,001-15,000",39.0,2.09,508383.0
6527,明達醫,2020-02-15,"100,001-200,000",23.0,12.77,3100411.0
6527,明達醫,2020-02-15,"15,001-20,000",22.0,1.68,409150.0
6527,明達醫,2020-02-15,"20,001-30,000",20.0,2.03,493003.0
6527,明達醫,2020-02-15,"200,001-400,000",8.0,9.98,2425157.0
6527,明達醫,2020-02-15,"30,001-40,000",18.0,2.64,641316.0
6527,明達醫,2020-02-15,"40,001-50,000",14.0,2.64,640950.0
6527,明達醫,2020-02-15,"400,001-600,000",2.0,3.86,938115.0
6527,明達醫,2020-02-15,"5,001-10,000",105.0,3.42,830369.0
6527,明達醫,2020-02-15,"50,001-100,000",34.0,10.26,2491112.0
6527,明達醫,2020-02-15,"600,001-800,000",3.0,8.25,2003600.0
6527,明達醫,2020-02-15,"800,001-1,000,000",0.0,0.0,0.0
6527,明達醫,2020-02-15,"more than 1,000,001",5.0,31.55,7659584.0
6527,明達醫,2020-02-15,total,1570.0,100.0,24276000.0
6527,明達醫,2020-02-21,1-999,85.0,0.04,10991.0
6527,明達醫,2020-02-21,"1,000-5,000",1187.0,8.75,2124959.0
6527,明達醫,2020-02-21,"10,001-15,000",40.0,2.14,521000.0
6527,明達醫,2020-02-21,"100,001-200,000",23.0,12.79,3105411.0
6527,明達醫,2020-02-21,"15,001-20,000",22.0,1.65,401150.0
6527,明達醫,2020-02-21,"20,001-30,000",18.0,1.85,450286.0
6527,明達醫,2020-02-21,"200,001-400,000",8.0,9.98,2425157.0
6527,明達醫,2020-02-21,"30,001-40,000",17.0,2.48,604316.0
6527,明達醫,2020-02-21,"40,001-50,000",13.0,2.45,596950.0
6527,明達醫,2020-02-21,"400,001-600,000",2.0,3.86,938115.0
6527,明達醫,2020-02-21,"5,001-10,000",105.0,3.39,823369.0
6527,明達醫,2020-02-21,"50,001-100,000",36.0,10.75,2611112.0
6527,明達醫,2020-02-21,"600,001-800,000",3.0,8.25,2003600.0
6527,明達醫,2020-02-21,"800,001-1,000,000",0.0,0.0,0.0
6527,明達醫,2020-02-21,"more than 1,000,001",5.0,31.55,7659584.0
6527,明達醫,2020-02-21,total,1564.0,100.0,24276000.0
6527,明達醫,2020-02-27,1-999,83.0,0.04,10273.0
6527,明達醫,2020-02-27,"1,000-5,000",1170.0,8.67,2106327.0
6527,明達醫,2020-02-27,"10,001-15,000",39.0,2.1,510000.0
6527,明達醫,2020-02-27,"100,001-200,000",23.0,12.76,3098411.0
6527,明達醫,2020-02-27,"15,001-20,000",19.0,1.43,349150.0
6527,明達醫,2020-02-27,"20,001-30,000",20.0,2.06,500636.0
6527,明達醫,2020-02-27,"200,001-400,000",8.0,9.98,2425157.0
6527,明達醫,2020-02-27,"30,001-40,000",16.0,2.32,564316.0
6527,明達醫,2020-02-27,"40,001-50,000",13.0,2.41,585950.0
6527,明達醫,2020-02-27,"400,001-600,000",2.0,3.86,938115.0
6527,明達醫,2020-02-27,"5,001-10,000",109.0,3.58,869369.0
6527,明達醫,2020-02-27,"50,001-100,000",37.0,10.93,2655112.0
6527,明達醫,2020-02-27,"600,001-800,000",3.0,8.25,2003600.0
6527,明達醫,2020-02-27,"800,001-1,000,000",0.0,0.0,0.0
6527,明達醫,2020-02-27,"more than 1,000,001",5.0,31.55,7659584.0
6527,明達醫,2020-02-27,total,1547.0,100.0,24276000.0
6527,明達醫,2020-03-06,1-999,83.0,0.04,10402.0
6527,明達醫,2020-03-06,"1,000-5,000",1149.0,8.66,2104150.0
6527,明達醫,2020-03-06,"10,001-15,000",37.0,1.99,485000.0
6527,明達醫,2020-03-06,"100,001-200,000",20.0,11.31,2747411.0
6527,明達醫,2020-03-06,"15,001-20,000",18.0,1.33,324150.0
6527,明達醫,2020-03-06,"20,001-30,000",24.0,2.47,600684.0
6527,明達醫,2020-03-06,"200,001-400,000",8.0,9.98,2425157.0
6527,明達醫,2020-03-06,"30,001-40,000",15.0,2.16,526316.0
6527,明達醫,2020-03-06,"40,001-50,000",13.0,2.42,588950.0
6527,明達醫,2020-03-06,"400,001-600,000",2.0,3.86,938115.0
6527,明達醫,2020-03-06,"5,001-10,000",117.0,3.84,932369.0
6527,明達醫,2020-03-06,"50,001-100,000",40.0,12.06,2930112.0
