stock_id,stock_name,Date,Volume,Volume_Cash,Open,High,Low,Close,Change,Order
1313,聯成,2010-01-04,16471153.0,290566467.0,17.45,17.90,17.30,17.75,0.35,2529.0
1313,聯成,2010-01-05,8113238.0,142248313.0,17.80,17.85,17.30,17.40,-0.35,1298.0
1313,聯成,2010-01-06,22888751.0,407711509.0,17.50,18.00,17.50,17.75,0.35,3707.0
1313,聯成,2010-01-07,41400524.0,761837512.0,18.00,18.95,17.85,18.35,0.6,5964.0
1313,聯成,2010-01-08,37170853.0,711744167.0,18.80,19.60,18.70,18.80,0.45,4694.0
1313,聯成,2010-01-11,20138818.0,380353358.0,18.95,19.25,18.55,18.55,-0.25,3095.0
1313,聯成,2010-01-12,20086024.0,373780122.0,18.55,18.95,18.30,18.90,0.35,3221.0
1313,聯成,2010-01-13,11873998.0,217605947.0,18.55,18.70,18.10,18.20,-0.7,2146.0
1313,聯成,2010-01-14,8707723.0,160110616.0,18.20,18.55,18.20,18.35,0.15,1517.0
1313,聯成,2010-01-15,10504536.0,194851191.0,18.35,18.70,18.30,18.70,0.35,1686.0
1313,聯成,2010-01-18,5610034.0,104342061.0,18.40,18.70,18.40,18.70,0.0,1056.0
1313,聯成,2010-01-19,7307036.0,134847076.0,18.70,18.85,18.20,18.30,-0.4,1202.0
1313,聯成,2010-01-20,5013915.0,91609889.0,18.50,18.55,18.05,18.30,0.0,993.0
1313,聯成,2010-01-21,3709302.0,66955537.0,18.25,18.30,17.80,17.95,-0.35,1038.0
1313,聯成,2010-01-22,5933445.0,105127558.0,17.60,18.00,17.50,17.90,-0.05,1177.0
1313,聯成,2010-01-25,4155476.0,73827215.0,17.75,17.90,17.50,17.80,-0.1,663.0
1313,聯成,2010-01-26,7161691.0,122409733.0,17.80,17.90,16.60,16.70,-1.1,1496.0
1313,聯成,2010-01-27,3904115.0,64380669.0,16.70,16.85,16.20,16.25,-0.45,906.0
1313,聯成,2010-01-28,1821208.0,30167989.0,16.30,16.80,16.30,16.80,0.55,470.0
1313,聯成,2010-01-29,3212943.0,52275659.0,16.30,16.50,16.05,16.50,-0.3,720.0
1313,聯成,2010-02-01,4297400.0,69287965.0,16.50,16.50,16.00,16.40,-0.1,767.0
1313,聯成,2010-02-02,5427964.0,87871874.0,16.60,16.60,15.90,16.15,-0.25,1088.0
1313,聯成,2010-02-03,3526270.0,56610427.0,16.20,16.25,15.85,16.05,-0.1,816.0
1313,聯成,2010-02-04,2427560.0,38694467.0,16.10,16.20,15.80,16.20,0.15,545.0
1313,聯成,2010-02-05,6783059.0,102976231.0,15.65,15.65,15.10,15.10,-1.1,1203.0
1313,聯成,2010-02-06,12876403.0,183405541.0,15.10,15.10,14.05,14.50,-0.6,1564.0
1313,聯成,2010-02-08,4912768.0,71437285.0,14.60,14.70,14.40,14.65,0.15,804.0
1313,聯成,2010-02-09,4982469.0,74404627.0,14.65,15.20,14.45,15.20,0.55,1060.0
1313,聯成,2010-02-10,6841843.0,105421083.0,15.35,15.60,15.30,15.35,0.15,1145.0
1313,聯成,2010-02-22,4633558.0,73277902.0,15.95,15.95,15.70,15.80,0.45,861.0
1313,聯成,2010-02-23,5811080.0,93190988.0,15.90,16.35,15.65,16.25,0.45,1162.0
1313,聯成,2010-02-24,2862981.0,45911642.0,16.05,16.15,15.90,16.10,-0.15,586.0
1313,聯成,2010-02-25,3206307.0,51333512.0,16.10,16.20,15.80,16.00,-0.1,730.0
1313,聯成,2010-02-26,2007767.0,32043922.0,16.00,16.10,15.80,16.00,0.0,376.0
1313,聯成,2010-03-01,9634180.0,158979230.0,16.10,16.70,16.00,16.60,0.6,1817.0
1313,聯成,2010-03-02,5694511.0,94079726.0,16.60,16.70,16.35,16.60,0.0,944.0
1313,聯成,2010-03-03,21011964.0,363151070.0,17.00,17.50,17.00,17.15,0.55,3593.0
